track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,customer_id,session_date,region_code
7kGKNGydrkDDo580fNWAaB,Brian Eno,FOREVERANDEVERNOMORE,These Small Noises,38,202866,False,0.155,0.167,5,-13.128,0,0.0343,0.913,0.152,0.118,0.0367,96.244,3,ambient,787069,2020-01-04 06:35,US
3kbaZC3FZTecvlSR67Sr19,Aphex Twin,Richard D. James Album,Fingerbib,53,228866,False,0.619,0.564,10,-10.696,0,0.0293,0.872,0.926,0.16,0.787,131.908,4,ambient,410120,2020-01-04 06:36,US
3bCmDqflFBHijgJfvtqev5,Brian Eno,Ambient 1: Music For Airports (Remastered 2004),1/1 - Remastered 2004,51,1041520,False,0.26,,2,-31.095,1,0.0406,0.982,0.913,0.102,0.0368,82.862,4,ambient,956387,2020-01-04 06:37,LATAM
16e88gyG4rLhaAAYqRPujQ,Brian Eno,FOREVERANDEVERNOMORE,There Were Bells,41,292466,False,0.144,0.275,4,-15.408,0,0.036,0.798,0.363,0.0965,0.039,77.303,1,ambient,392518,2020-01-04 06:38,US
2Yjv7MOdst5y6fFsq4cKOL,Michael Nyman,The Piano: Music From The Motion Picture,The Heart Asks Pleasure First / The Promise - Edit,54,191866,False,0.208,0.276,9,27.621,0,0.0293,0.961,0.92,0.129,0.231,390.069,3,ambient,226161,2020-01-04 06:39,US
4Sxv0whUHWzHK5T8uuP66S,Aphex Twin,Selected Ambient Works 85-92,Tha,51,547133,False,0.599,,4,-19.881,0,0.0368,0.822,0.933,0.112,0.326,134.762,4,ambient,944454,2020-01-04 06:40,US
0OPAfFVbyXiGJTHsXqrC7o,Virginia Astley,80s Deep Dive,A Summer Long Since Passed,24,277160,False,0.453,0.268,4,-15.611,1,0.0318,0.947,0.766,0.519,0.115,111.414,4,ambient,963712,2020-01-04 06:41,US
69et2MFly3NOCE9RTdQL3v,Abel Korzeniowski,This Is My Boy,This Is My Boy,28,285373,False,0.258,0.242,2,-17.521,0,0.034,0.906,0.936,0.0834,0.275,79.257,4,ambient,381390,2020-01-04 06:42,LATAM
6grkrnX0IaNPz92hH8qDAt,Mansij;Max B Groove,Alive,Alive,40,288000,False,0.539,0.407,2,-13.548,1,0.0364,0.439,0.885,0.103,0.036,120.053,4,ambient,635285,2020-01-04 06:43,LATAM
1b85pN99A6Mn3UU81SYUg0,Ludovico Einaudi,Atoms,Atoms,49,183955,False,0.338,0.00384,6,-40.558,0,0.0657,0.995,0.954,0.112,0.159,68.921,4,ambient,255963,2020-01-04 06:44,APAC
5DnGfYbDeSBgO0FsKxbap9,Ludovico Einaudi,Undiscovered,Main Theme - From “The Third Murder” / Remastered 2020,49,255053,False,0.294,0.109,9,-20.238,0,0.0375,0.981,0.858,0.0888,0.0517,74.349,3,ambient,677493,2020-01-04 06:45,US
6ECxq5Sh1ogq6oHDRUVmV2,Sleeping At Last,Atlas: Enneagram,Three,48,247463,False,0.389,,0,-11.148,1,0.0431,0.94,0.0,0.0644,0.259,127.965,4,ambient,721106,2020-01-04 06:46,MENA
2ZGFYsDWwjU0BBvVAw6js9,Gabríel Ólafs,The Lily,The Lily - Piano Version,57,116960,False,0.435,0.00889,7,-33.986,1,0.046,0.992,0.941,0.121,0.29,110.307,3,ambient,738933,2020-01-04 06:47,LATAM
6tbYNvsJLTfcK0SpJ2LDv3,Dhamika,Pashupati,Pashupati,36,472000,False,0.521,0.501,4,-12.301,0,0.0317,0.000327,0.886,0.113,0.0399,90.001,4,ambient,611861,2020-01-04 06:48,APAC
16HKUXeWCHN0psVaCS05uu,Desolate Horizons,Infinite Vistas,More Than Anything,46,160000,False,0.125,0.214,4,-28.989,0,0.0413,0.991,0.94,0.133,0.0328,82.521,5,ambient,733706,2020-01-04 06:49,EU
3zjvuHlGn7EGdFUpX1zlGl,Gustavo Santaolalla;Don Markese;Braulio Barrera;Javier Casalla;Anibal Kerpel,Motorcycle Diaries,Apertura,24,168560,False,0.719,0.363,7,-12.567,1,0.0545,0.692,0.73,0.0803,0.122,142.047,3,ambient,599543,2020-01-04 06:50,EU
3skG5verLx4Tq6BHZ3Hv64,Meitei,Komachi,Shinkai,51,120107,False,0.344,0.0578,3,-27.024,1,0.0395,0.996,0.643,0.131,0.317,92.513,3,ambient,837829,2020-01-04 06:51,LATAM
3SneyeUpTaZfmdT2LeEAhk,Project AER;v i v,How Are You? I'm Okay,Safe Space,11,173499,False,0.727,0.21,8,-16.49,1,0.0448,0.888,0.844,0.11,0.0403,124.068,4,ambient,261628,2020-01-04 06:52,US
0EZHiRC20SAuX4ChQA1MG9,Project AER;v i v,How Are You? I'm Okay,Happiness Is Real,7,163999,False,0.72,0.172,0,-15.553,1,0.0492,0.93,0.924,0.074,0.109,121.921,4,ambient,535121,2020-01-04 06:53,LATAM
3hSWPdtI58IANIOhulRR7v,Hania Rani;Fejká,No Goodbye,No Goodbye,49,252000,False,0.593,0.443,3,-17.845,0,0.0389,0.679,0.675,0.0948,0.0396,119.971,4,ambient,474755,2020-01-04 06:54,EU
5JZq6B2jtxGVvmausM9Xed,Akira Kosemura,vi (almost equal to) ix,vi (almost equal to) ix,45,224298,False,0.249,0.297,4,-15.377,1,0.0349,0.855,0.886,0.0667,0.0375,140.052,3,ambient,580022,2020-01-04 06:55,LATAM
7m8A3LgFmtjCKUl83cm4vI,Project AER;v i v,How Are You? I'm Okay,Rakka,6,155999,False,0.706,0.257,2,-15.147,1,0.0589,0.937,0.895,0.131,0.258,126.006,4,ambient,227874,2020-01-04 06:56,APAC
2hw1sBTzjB9zghnlLpqeAj,Project AER;v i v,How Are You? I'm Okay,Weightless,5,152999,False,0.706,0.228,2,-18.502,1,0.0329,0.914,0.953,0.0859,0.0713,117.997,3,ambient,391443,2020-01-04 06:57,APAC
5Zo96jw2gqhA6JpUsmPrSu,Alexis Ffrench,Truth,Still Life,51,202977,False,0.406,0.0378,10,-25.735,1,0.041,0.993,0.942,0.0995,0.148,167.805,4,ambient,958725,2020-01-04 06:58,US
5sU5tHfxGMCMMI3WmgUQ0L,Project AER,Growth Patterns,Downtime,46,159285,False,0.563,,2,-20.87,1,0.0328,0.921,0.904,0.143,0.156,61.983,4,ambient,194731,2020-01-04 06:59,US
2okIewG8AcK9Ec3DavV50n,Project AER;v i v,How Are You? I'm Okay,Embrace,6,158999,False,0.565,0.145,9,-19.083,1,0.0342,0.921,0.926,0.079,0.0399,120.995,4,ambient,671775,2020-01-04 07:00,LATAM
5cIArreof1TD6LLYhvA2Oq,Project AER;Colours in Context,Growth Patterns,The Finality of It All,44,129998,False,0.63,0.108,9,-19.841,1,0.0319,0.811,0.686,0.085,0.12,95.054,4,ambient,698175,2020-01-04 07:01,LATAM
2c5bFJ82YxgGprGjOq1OaO,yeule,Serotonin II,Pixel Affection,46,219331,False,0.42,0.557,0,-8.969,1,0.0412,0.055,0.0102,0.247,0.0736,116.104,4,ambient,527063,2020-01-04 07:02,APAC
0lmuyNAxG9YA3LfXftGzPS,Joep Beving,For Mark,For Mark,50,309600,False,0.277,0.0148,9,-33.992,1,0.035,0.994,0.917,0.103,0.153,138.564,4,ambient,130248,2020-01-04 07:03,US
1lO9rzG6zQwduAprZAI7N1,Novo Amor,Welcome to the Jungle,Welcome to the Jungle,44,196279,False,0.457,0.313,3,-11.215,1,0.0302,0.97,0.378,0.108,0.0657,128.882,4,ambient,130920,2020-01-04 07:04,APAC
54TlQ4tnC8shv8cc5VSRqr,Project AER;v i v,How Are You? I'm Okay,Anxiety,6,165999,False,0.7,0.205,7,-20.188,0,0.043,0.805,0.877,0.0698,0.134,118.016,4,ambient,348071,2020-01-04 07:05,MENA
43wKR9DJeSUD2OwVKvdPKU,Project AER;v i v,How Are You? I'm Okay,I'm Okay,6,180999,False,0.651,0.12,9,-19.113,1,0.0293,0.951,0.923,0.0971,0.0562,112.011,4,ambient,192262,2020-01-04 07:06,US
6M61Wwn20lMTDOWIE28HtL,Project AER;v i v,How Are You? I'm Okay,Little Lights,5,166999,False,0.547,0.163,6,-19.722,0,0.0294,0.842,0.946,0.166,0.179,129.978,4,ambient,184806,2020-01-04 07:07,MENA
2TjNLyK7wvb3gr5c1vXcUS,Project AER;v i v,How Are You? I'm Okay,Not Alone: I'm Here For You,5,131499,False,0.714,0.0593,8,-22.9,1,0.0389,0.951,0.952,0.0753,0.0663,116.992,4,ambient,244108,2020-01-04 07:08,US
5hcGrtw0zsuAvdCHDm0pGP,Project AER;v i v,How Are You? I'm Okay,Overwhelming,6,227999,False,0.469,0.159,5,-21.999,1,0.0326,0.875,0.927,0.0652,0.0362,117.975,4,ambient,271654,2020-01-04 07:09,US
63FZq6Nbam9PT3YoRphYTb,Project AER;v i v,How Are You? I'm Okay,One For Vulnerability,9,179999,False,0.63,0.202,9,-19.051,1,0.0302,0.958,0.871,0.112,0.0969,121.965,4,ambient,854627,2020-01-04 07:10,APAC
0vp09QgBhShrQOL2w7P8k4,Rival Consoles,Odyssey / Sonne,Recovery,50,290201,False,0.456,0.461,2,-11.337,1,0.0593,0.0978,0.815,0.102,0.119,155.008,4,ambient,674857,2020-01-04 07:11,APAC
42KPF7PhUrDkHc3Zdr3Rd5,Lambert,Stay In The Dark,As Ballad,50,293826,False,0.397,0.0496,3,-22.0,1,0.0344,0.981,0.922,0.109,0.174,131.946,4,ambient,127368,2020-01-04 07:12,LATAM
5lvcJgRBUmmjZQvpI4cInE,Igneous Flame,Nyx,Deep Magic,23,531072,False,0.0655,0.202,4,-25.998,1,0.0512,0.855,0.812,0.114,0.0389,74.063,3,ambient,665628,2020-01-04 07:13,US
2c8gg7h8uHxx08A441IDYi,Project AER;v i v,How Are You? I'm Okay,Let the Waves Wash Over Me (Prelude),6,164999,False,0.629,0.135,8,-22.358,0,0.0338,0.819,0.923,0.0784,0.0378,115.967,4,ambient,223037,2020-01-04 07:14,EU
2QNskthot9ctTMoDWrCXcc,Project AER;v i v,How Are You? I'm Okay,Lunar Cycles,7,168999,False,0.669,0.161,10,-22.266,1,0.0468,0.948,0.914,0.0979,0.189,127.056,4,ambient,478949,2020-01-04 07:15,MENA
54TgI46OnNqcf0SyzQyCL6,Bicep,Isles,Atlas,53,348306,False,0.544,0.793,3,-6.424,0,0.0319,0.1,0.95,0.173,0.126,128.981,4,ambient,134240,2020-01-04 07:16,MENA
22ED0hVFa2YiVflq5hHPlK,René Aubry,The Snail and the Whale (Original Score),Slow Snail,24,86280,False,0.684,0.0499,7,-23.568,0,0.0499,0.976,0.716,0.106,0.37,100.063,4,ambient,181154,2020-01-04 07:17,MENA
3W81HHbWbgd76fOpm9XMEm,Project AER;v i v,How Are You? I'm Okay,Words of Warmth,6,136499,False,0.709,0.0945,5,-22.648,0,0.037,0.935,0.959,0.089,0.096,128.024,4,ambient,219335,2020-01-04 07:18,LATAM
6OG5TBCmuTOuWCzSGsETrE,Bethel Music;Brian Johnson;Jenn Johnson,Simple,Simple,48,351236,False,0.624,0.124,5,-11.191,1,0.028,0.917,0.0,0.12,0.206,78.014,4,ambient,490036,2020-01-04 07:19,MENA
3yjzSTgeqPyp6ReOmiBDuJ,Project AER;v i v,How Are You? I'm Okay,Rumination,5,182999,False,0.379,0.177,9,-22.892,1,0.0324,0.902,0.957,0.117,0.1,113.985,4,ambient,516772,2020-01-04 07:20,LATAM
1SKKrTVtFPIue1vNKllpqY,Project AER;v i v,How Are You? I'm Okay,When Shared,6,161999,False,0.673,0.17,5,-23.395,1,0.0347,0.858,0.879,0.0684,0.213,123.972,4,ambient,417470,2020-01-04 07:21,EU
2Iq6Tyb3llyf5bXYMotApc,Jean-Michel Blais,Dans ma main,igloo,23,274946,False,,0.389,1,-15.695,0,0.0403,0.888,0.885,0.106,0.23,84.066,4,ambient,658151,2020-01-04 07:22,EU
5FyQffggpTfBCkoiizxXI6,Project AER;v i v,How Are You? I'm Okay,Finding A Way Past the Tears,6,149999,False,0.663,0.196,2,-19.37,1,0.0301,0.97,0.935,0.0701,0.0787,110.036,4,ambient,748412,2020-01-04 07:23,US
72c1iKsEgEcfJvsNkv02xF,Solar Fields,Movements,Sol,44,511011,False,0.52,,8,-15.211,1,0.0292,0.0101,0.849,0.0743,0.0375,144.963,4,ambient,755858,2020-01-04 07:24,US
7gLVKmFdPHGTrrK5QknUnw,Rival Consoles,Now Is,World Turns,42,323919,False,0.594,0.418,8,-12.837,1,0.0285,0.107,0.917,0.112,0.0375,105.999,4,ambient,621123,2020-01-04 07:25,MENA
5i4zyaQRXAX9oI2C9dmHdB,Ludovico Einaudi,Elements (Deluxe),Drop,49,300293,False,0.465,0.0342,2,-28.257,0,0.0401,0.992,0.939,0.103,0.059,152.054,4,ambient,590999,2020-01-04 07:26,US
5tR13oIwi5J3elcTZPTTIU,Air,Moon Safari,Kelly Watch the Stars,55,226293,False,0.516,0.743,2,-8.47,1,0.0292,0.282,0.637,0.111,0.226,109.837,4,ambient,542408,2020-01-04 07:27,APAC
76R8ILULQyyodS91TkAvOf,Ludovico Einaudi,Islands - Essential Einaudi,Passagio,50,357773,False,0.222,,9,-27.114,1,0.0464,0.995,0.948,0.0945,0.119,85.86,4,ambient,314141,2020-01-04 07:28,US
1GyODtIqjM5AO3z5dEJwRg,Liquid Mind,Liquid Mind II: Slow World,Blue Seven,24,760053,False,0.0576,0.169,10,-20.216,1,0.0484,0.903,0.966,0.117,0.031,50.838,4,ambient,538283,2020-01-04 07:29,APAC
1gUAX2ImxDsB3YDcyxMXlB,美波,カワキヲアメク,カワキヲアメク,71,251933,False,0.541,0.846,6,-2.729,0,0.0551,0.0122,0.000149,0.163,0.524,129.138,4,anime,109088,2020-01-04 07:30,LATAM
1di1C0QI6Y92yZPYn6XYAZ,KANA-BOON,TIME,シルエット,73,240133,False,0.436,0.934,2,-2.685,1,0.0507,1.03e-05,0.14,0.321,0.384,91.481,4,anime,969666,2020-01-04 07:31,EU
3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,KICK BACK,83,193495,False,0.577,0.941,1,-5.17,1,0.105,0.00207,3.36e-06,0.0891,0.292,101.921,4,anime,433083,2020-01-04 07:32,LATAM
1rN9QoVxw5U7TJkyaUR8C1,TK from Ling tosite sigure,Fantastic Magic,unravel,73,238360,False,0.508,0.889,7,-2.755,0,0.0862,0.0495,0.0,0.0984,0.332,135.014,4,anime,780664,2020-01-04 07:33,EU
23phSRwoMy48rwFpmuAP8q,Yoko Takahashi,残酷な天使のテーゼ/魂のルフラン,残酷な天使のテーゼ,60,247746,False,0.691,0.773,0,-5.244,0,0.0494,0.0174,0.000451,0.117,0.502,128.162,4,anime,961032,2020-01-04 07:34,MENA
6y4GYuZszeXNOXuBFsJlos,Eve,Kaikai Kitan / Ao No Waltz,Kaikai Kitan,75,221426,False,0.584,0.911,5,-3.515,0,0.09,0.0119,0.0,0.119,0.606,92.502,4,anime,547281,2020-01-04 07:35,APAC
364JzOajs76bJymjHm3sVY,Kenshi Yonezu,BOOTLEG,ピースサイン,71,238533,False,0.593,0.935,10,-3.853,0,0.0684,0.00221,0.0,0.315,0.618,100.003,4,anime,875643,2020-01-04 07:36,MENA
0UzymivvUH5s8z4PeWZJaK,ENHYPEN,BORDER : CARNIVAL,FEVER,77,172106,False,0.6,0.713,6,-5.079,0,0.0592,0.0642,0.0,0.142,0.471,72.999,4,anime,531299,2020-01-04 07:37,MENA
2XpV9sHBexcNrz0Gyf3l18,Ikimonogakari,Chou Ikimonobakari Tennen Kinen Members Best Selection,ブルーバード,70,215706,False,0.536,0.966,6,-2.929,0,0.0558,0.121,0.0,0.0477,0.849,152.076,4,anime,219060,2020-01-04 07:38,US
74sYtRs4LCDIpdBP8xDMSP,渕上 舞,人芝居,人芝居,58,247506,False,0.674,0.87,6,-3.607,0,0.0865,0.241,0.0,0.0875,0.86,119.99,4,anime,123831,2020-01-04 07:39,APAC
3YOZLPRiTuYgItSGO41gPT,BURNOUT SYNDROMES,檸檬,FLY HIGH!!,66,244493,False,0.475,0.961,11,-1.434,1,0.0705,0.0132,0.0,0.331,0.355,94.466,4,anime,222060,2020-01-04 07:40,EU
4BvuZVf9KyBN3QiPfeI9hw,LiSA,LANDSPACE,crossing field,69,248946,False,0.45,0.983,5,-2.246,1,0.282,0.0186,0.0,0.265,0.314,179.041,4,anime,948257,2020-01-04 07:41,MENA
0cSkn2l67csUljEy0EEBPn,LiSA,炎,炎,67,275000,False,0.477,0.685,2,-4.554,1,0.0325,0.105,0.0,0.277,0.308,152.04,4,anime,527597,2020-01-04 07:42,APAC
5RXmLhscstsdvWPN0XtUa0,Vickeblanka,Black Catcher,Black Catcher,68,195000,False,0.586,0.892,11,-5.259,0,0.0349,0.00079,4.05e-06,0.16,0.665,100.04,4,anime,387256,2020-01-04 07:43,APAC
0qMip0B2D4ePEjBJvAtYre,LiSA,LEO-NiNE,紅蓮華,74,237586,False,0.541,0.977,4,-2.828,0,0.157,0.00321,5.13e-05,0.0796,0.263,134.938,4,anime,501454,2020-01-04 07:44,MENA
5kKloaKFvAuDNFi8m52hxy,MUSASHI PROJECT,NARUTO -ナルト- オリジナルサウンドトラック,NARUTO Main Theme,56,266920,False,,0.766,4,-8.448,0,0.0438,0.00634,0.00235,0.125,0.383,119.974,4,anime,330344,2020-01-04 07:45,MENA
3IDF7N86lrcWaJEt9C1gbS,Official HIGE DANdism,Cry Baby,Cry Baby,66,240284,False,0.318,0.902,1,-4.605,1,0.131,0.0116,0.0,0.393,0.437,199.844,4,anime,883496,2020-01-04 07:46,MENA
4dPVmeisPfQrLcjx0Wz1KW,Apollo Fresh,JoJo Pose,JoJo Pose,66,105333,True,0.781,0.533,1,-9.215,1,0.302,0.0366,0.0,0.597,0.326,133.967,4,anime,999467,2020-01-04 07:47,EU
0xmWQKzc5m9rLv2ucDWxwD,FLOW,MICROCOSM,Sign,67,236426,False,0.363,0.914,11,-2.899,0,0.0983,0.00183,0.0,0.335,0.678,177.968,4,anime,176424,2020-01-04 07:48,EU
17VP4tofJ3evJbtY8Tk1Qi,Yugo Kanno,JOJO'S BIZARRE ADVENTURE -Golden Wind O.S.T vol.1 Overture,il vento d'oro,66,295575,False,0.491,0.915,11,-4.834,1,0.143,0.00652,0.125,0.0906,0.582,134.947,4,anime,746819,2020-01-04 07:49,MENA
7v8wKvNQQIxkugCFFjrkaO,Aimer,残響散歌,残響散歌,77,184893,False,0.367,,11,-4.002,1,0.091,0.000627,0.0,0.207,0.38,170.863,4,anime,402039,2020-01-04 07:50,US
5elW2CKSoqjYoJ32AGDxf1,ENHYPEN,DIMENSION : ANSWER,Polaroid Love,78,184601,False,0.738,0.67,7,-3.766,0,0.0439,0.458,0.0,0.361,0.651,138.055,4,anime,142627,2020-01-04 07:51,LATAM
7uF1nTuJRGUlZzODPcmPva,KOHTA YAMAMOTO,Ashes on The Fire (Attack on Titan The Final Season Original Soundtrack),Ashes on The Fire (Attack on Titan The Final Season Original Soundtrack),58,274133,False,0.214,0.703,7,-9.558,1,0.0487,0.00141,0.928,0.0572,0.0786,101.921,3,anime,929988,2020-01-04 07:52,EU
0OGw7V8wAI6OsZIQ12JkTP,Vickeblanka,wizard,Black Rover,66,209573,False,0.592,0.937,11,-4.905,1,0.0442,0.00139,1.74e-05,0.189,0.529,102.073,4,anime,155696,2020-01-04 07:53,APAC
6w1E3TTGPuXCzVyKBmLNBD,Kiko Blac,Bunny Girl Senpai Freestyle,Bunny Girl Senpai Freestyle,51,77000,True,0.784,0.393,4,-17.678,0,0.211,0.15,8.19e-06,0.158,0.487,134.909,4,anime,285311,2020-01-04 07:54,MENA
1FXrYwvWwjmbw8cqFC1OWz,majiko,Contrast,Kokoronashi,62,273583,False,0.528,0.593,1,-3.68,1,0.0545,0.289,0.00054,0.0724,0.351,167.238,4,anime,122951,2020-01-04 07:55,MENA
1wcr8DjnN59Awev8nnKpQ4,ENHYPEN,BORDER : CARNIVAL,Drunk-Dazed,75,193260,False,0.599,0.869,5,-5.174,0,0.0618,0.000707,0.0,0.0911,0.453,132.889,4,anime,524154,2020-01-04 07:56,LATAM
3nV2Yjy2aJjUl74p0tEfWf,ENHYPEN,Make the change,Make the change,61,187000,False,0.807,0.767,0,-3.643,1,0.0777,0.0308,0.0,0.285,0.855,110.994,4,anime,639656,2020-01-04 07:57,APAC
70p3HYq9iHZisJqpDmWd1U,Linked Horizon,Shingeki no Kiseki,Guren no Yumiya,66,310680,False,0.455,0.952,1,-6.382,0,0.0787,0.0232,5.65e-05,0.0662,0.332,90.365,4,anime,388605,2020-01-04 07:58,LATAM
66wQlkJP6zHNOzRkyo5yZS,ENHYPEN,One In A Billion,One In A Billion,69,196392,False,0.719,0.952,8,-3.058,0,0.0674,0.197,0.0,0.14,0.446,119.957,4,anime,164407,2020-01-04 07:59,LATAM
5uraJqtCBvLpwt3VeomZdq,Linked Horizon,Shingeki no Kiseki,Shinzo wo Sasageyo!,69,341413,False,0.44,0.983,0,-4.36,1,0.0868,0.22,0.0,0.26,0.203,159.968,4,anime,204539,2020-01-04 08:00,LATAM
69WpV0U7OMNFGyq8I63dcC,ENHYPEN,BORDER : DAY ONE,Given-Taken,71,183090,False,,0.649,8,-4.939,0,0.0377,0.17,0.0,0.321,0.459,108.07,4,anime,940048,2020-01-04 08:01,MENA
5deMG1Ko0ycpPVYPwW0yi8,ZAQ,Dance In The Game,Dance In The Game,65,208626,False,0.599,0.927,5,-3.115,0,0.112,0.0347,0.0,0.348,0.856,134.979,4,anime,825324,2020-01-04 08:02,US
1zoyteFQmeUUqyOl2Xznpy,ENHYPEN,DIMENSION : DILEMMA,Tamed-Dashed,70,196170,False,0.568,0.809,11,-3.869,0,0.0517,0.000253,3.33e-05,0.151,0.709,155.029,4,anime,943214,2020-01-04 08:03,LATAM
69mhZKG0nDbSK7NoINWEsE,ENHYPEN,I Need The Light,I Need The Light,66,185293,False,0.594,0.869,0,-4.995,0,0.0728,0.0638,0.0,0.346,0.802,152.113,4,anime,577722,2020-01-04 08:04,APAC
7nF9c1EmRF3BNAtKDCwUAK,Official HIGE DANdism,Editorial,Cry Baby,63,241680,False,0.346,0.901,1,-4.617,1,0.12,0.0103,0.0,0.358,0.434,199.934,4,anime,591448,2020-01-04 08:05,LATAM
0lVp0ajGZ2huxjV0LjnLI4,Khantrast,Naruto Bluebird Freestyle,Naruto Bluebird Freestyle,64,102893,True,0.709,0.941,8,-4.929,0,0.276,0.206,0.0,0.249,0.333,148.029,4,anime,807396,2020-01-04 08:06,EU
5H9VMgnzuU62NYzWdJlqae,Louis Capone,Bars No Jutsu,Bars No Jutsu,62,148642,True,0.694,0.766,1,-7.179,1,0.14,0.217,1.01e-06,0.134,0.636,133.924,4,anime,654974,2020-01-04 08:07,US
6PRy17C5LiiN7VCLS6IA98,ENHYPEN,MANIFESTO : DAY 1,Future Perfect (Pass the MIC),77,180750,False,0.658,0.9,9,-3.479,0,0.264,0.0364,0.0,0.0771,0.526,156.096,4,anime,492796,2020-01-04 08:08,APAC
3OC2C8IpFhbUJTeMe55QYn,ENHYPEN,MANIFESTO : DAY 1,ParadoXXX Invasion,72,187490,False,0.727,0.863,1,-3.181,1,0.0879,0.0298,0.0,0.334,0.72,94.952,4,anime,362704,2020-01-04 08:09,APAC
5Z2DNRAhs6r4VdINVkRhYY,ENHYPEN,MANIFESTO : DAY 1,SHOUT OUT,72,228115,False,0.495,0.844,2,-3.65,1,0.0671,0.00315,0.0,0.459,0.486,159.989,4,anime,536956,2020-01-04 08:10,APAC
2y7f8qkrgIqY5KsfPNcuix,Vickeblanka,Devil,Black Catcher,66,196946,False,0.592,0.894,11,-4.71,0,0.042,0.00358,5.32e-06,0.0721,0.642,100.026,4,anime,157575,2020-01-04 08:11,MENA
7ecbsiAQ6PNdiAq0hplVZo,ENHYPEN,DIMENSION : ANSWER,Blessed-Cursed,71,170805,False,0.604,0.886,4,-3.523,0,0.061,0.0925,0.0,0.596,0.401,127.098,4,anime,273203,2020-01-04 08:12,APAC
3bI34Ts8OMPfIpoPqzyZgM,ENHYPEN,MANIFESTO : DAY 1,TFW (That Feeling When),69,197795,False,0.689,,3,-4.388,0,0.0354,0.113,0.0,0.134,0.902,116.024,4,anime,763713,2020-01-04 08:13,LATAM
4Av96uADG9Xi7iJFHrbqFJ,Mrs. GREEN APPLE,J-Pop 輕旅行,lovin',1,155906,False,0.44,0.94,11,-2.057,0,0.0706,0.0362,0.0,0.31,0.858,123.572,4,anime,881247,2020-01-04 08:14,US
2r6CFJkVCM9IlclxES9tI2,Mrs. GREEN APPLE,TOKYO - HALLOWEEN -,WanteD! WanteD!,0,217386,False,0.559,0.806,0,-2.461,1,0.05,0.0251,0.0,0.0433,0.633,160.021,4,anime,191607,2020-01-04 08:15,US
1s7ED8hhCPClqcnHCJakAs,Mrs. GREEN APPLE,J-Pop 輕旅行,ダンスホール,2,203149,False,0.736,0.695,7,-3.87,1,0.0468,0.0209,0.0,0.0517,0.784,109.976,4,anime,187216,2020-01-04 08:16,MENA
1WYDaSAGpAqleq0FKu0a3m,Samuel Kim,Enemy - Epic Version (from Arcane League of Legends),Enemy - Epic Version (from Arcane League of Legends),57,116476,False,0.489,0.687,7,-7.762,1,0.0333,0.14,0.731,0.131,0.187,77.093,4,anime,177001,2020-01-04 08:17,LATAM
18b3M1rEHsIHAqyrUxttnq,SEKAI NO OWARI,Alternative Christmas 2022,silent,0,311146,False,0.435,0.623,0,-5.299,1,0.036,0.456,0.0,0.113,0.397,87.794,4,anime,812419,2020-01-04 08:18,APAC
64yajM6CxtLghmgB53VeXT,Mrs. GREEN APPLE,インフェルノ,インフェルノ,69,212546,False,0.529,0.931,4,-1.538,1,0.0581,0.00955,0.0,0.465,0.695,92.466,4,anime,380100,2020-01-04 08:19,EU
5QwAdWCnauw0GpDzM3glrO,Yuko Ando,Shogeki,Shogeki,60,181594,False,0.399,0.723,11,-4.507,1,0.0681,0.124,0.0,0.352,0.22,137.032,4,anime,394087,2020-01-04 08:20,EU
0zoGVO4bQXG8U6ChKwNgeg,Taeko Onuki,MIGNONNE (Mastered by Bernie Grundman),4:00A.M.,70,336960,False,0.631,0.644,10,-10.81,0,0.0348,0.341,0.000411,0.0877,0.861,103.376,4,anime,111219,2020-01-04 08:21,US
7AffKWcNn5Zv7QFgScW2ox,Ikimonogakari,ハジマリノウタ,ホタルノヒカリ,63,244066,False,0.566,0.92,2,-1.896,0,0.0638,0.0674,0.0,0.314,0.562,147.007,4,anime,975338,2020-01-04 08:22,EU
7p30D2KjK2XW7YUvI6nH3o,7!!,Anipps,オレンジ,63,350200,False,0.348,0.492,7,-4.844,1,0.0324,0.171,0.0,0.116,0.3,171.637,4,anime,490631,2020-01-04 08:23,APAC
3f3FDZajRpcLQGln7OZqdi,Cö Shu Nie,PURE,asphyxia,63,174893,False,0.181,0.913,5,-3.318,1,0.152,0.0501,0.0,0.282,0.392,82.176,4,anime,817701,2020-01-04 08:24,APAC
5RhWszHMSKzb7KiXk4Ae0M,Hikaru Utada,One Last Kiss,One Last Kiss,65,252026,False,0.592,0.54,8,-11.249,0,0.0587,0.692,0.00187,0.0965,0.354,111.955,4,anime,736912,2020-01-04 08:25,LATAM
6faRsCMylJKKQqESbwJTA9,MUSASHI PROJECT,NARUTO -ナルト- オリジナルサウンドトラック,哀と悲,53,179520,False,0.28,0.183,4,-14.359,0,0.0361,0.743,0.525,0.173,0.0395,119.685,4,anime,227597,2020-01-04 08:26,US
28DlaPydCnrs8NxYOnUPZ8,BLUE ENCOUNT,Q.E.D,ポラリス,65,224213,False,0.534,0.941,8,-2.561,1,0.077,0.00204,0.00615,0.102,0.573,95.008,4,anime,821213,2020-01-04 08:27,LATAM
